  34  32 8.15-08
  35  32 5.25-06
  36  32 2.02-05
  37  32 4.08-04
  38  32 3.18+05
  39  32 3.79+05
  40  32 3.51-10
  41  32 4.00+05
  42  32 2.02-09
  43  32 2.19-03
  44  32 3.35-03
  45  32 3.29-02
  46  32 8.10+01
  47  32 5.59-02
  48  32 3.78-08
  49  32 2.38+03
  50  32 3.21-01
  51  32 1.94-01
  52  32 8.29-16
  53  32 3.61-16
  54  32 1.58-01
  55  32 6.18-02
  56  32 1.88-05
  57  32 1.19-14
  34  33 3.03-07
  35  33 2.07-08
  36  33 3.40-06
  37  33 1.00-30
  38  33 7.87-11
  39  33 3.38-10
  40  33 7.70+05
  41  33 2.59+04
  42  33 1.85+05
  43  33 1.38-05
  44  33 7.67-02
  45  33 8.38-04
  46  33 3.85+04
  47  33 1.00-30
  48  33 4.29+05
  49  33 5.11-09
  50  33 1.78-03
  51  33 6.72-03
  52  33 4.14-01
  53  33 3.12-02
  54  33 4.57-02
  55  33 1.03-02
  56  33 2.64-02
  57  33 1.71-01
  35  34 3.89-06
  36  34 1.10-06
  37  34 2.19-05
  38  34 1.00-30
  39  34 9.48+03
  40  34 6.20-10
  41  34 2.17+03
  42  34 9.54+05
  43  34 8.38-02
  44  34 2.77-03
  45  34 4.19-04
  46  34 5.86+05
  47  34 6.68-04
  48  34 3.06+05
  49  34 1.42+05
  50  34 1.16-02
  51  34 9.46-06
  52  34 1.11-15
  53  34 3.55-01
  54  34 4.36-04
  55  34 5.56-02
  56  34 1.69-01
  57  34 1.89-03
  36  35 2.41-09
  37  35 1.00-04
  38  35 3.46+04
  39  35 1.38+04
  40  35 2.49-11
  41  35 3.91+04
  42  35 4.90-09
  43  35 1.74-02
  44  35 2.34-03
  45  35 1.10-02
  46  35 1.05+06
  47  35 6.23-02
  48  35 1.89-08
  49  35 1.35+06
  50  35 4.18-02
  51  35 2.52-02
  52  35 8.06-17
  53  35 6.39-15
  54  35 2.91-02
  55  35 1.40-01
  56  35 1.92-01
  57  35 1.37-15
  37  36 9.44-07
  38  36 1.00-30
  39  36 7.11+04
  40  36 4.17-09
  41  36 3.36+05
  42  36 2.87+04
  43  36 1.12-03
  44  36 2.29-02
  45  36 4.54-02
  46  36 5.82+04
  47  36 7.07-04
  48  36 1.48+06
  49  36 9.90+03
  50  36 3.82-02
  51  36 6.32-02
  52  36 8.24-15
  53  36 5.47-03
  54  36 1.73-01
  55  36 4.41-02
  56  36 1.59-02
  57  36 2.30-01
  38  37 1.00-30
  39  37 8.08+03
  40  37 1.00-30
  41  37 1.00-30
  42  37 5.05-11
  43  37 1.14-03
  44  37 7.40-05
  45  37 1.28-02
  46  37 1.00-30
  47  37 1.00-30
  48  37 3.71-10
  49  37 1.09+06
  50  37 1.00-30
  51  37 4.70-02
  52  37 1.00-30
  53  37 8.81-17
  54  37 1.00-30
  55  37 3.82-02
  56  37 1.00-30
  57  37 2.29-17
  39  38 8.58-05
  40  38 5.08-24
  41  38 8.10-06
  42  38 1.00-30
  43  38 2.67+02
  44  38 1.00-30
  45  38 7.77+02
  46  38 1.23-04
  47  38 1.00-30
  48  38 1.00-30
  49  38 2.11-04
  50  38 3.37+05
  51  38 1.00-30
  52  38 2.30-26
  53  38 1.00-30
  54  38 7.44-11
  55  38 1.00-30
  56  38 4.70-11
  57  38 1.00-30
  40  39 1.85-24
  41  39 3.40-04
  42  39 2.48-06
  43  39 1.50+02
  44  39 3.16+02
  45  39 1.37+00
  46  39 1.08-04
  47  39 9.87+03
  48  39 2.11-04
  49  39 1.80-03
  50  39 2.04+05
  51  39 1.96+05
  52  39 3.01-26
  53  39 2.89-12
  54  39 5.83-10
  55  39 8.88+04
  56  39 8.70-10
  57  39 5.43-11
  41  40 3.89-09
  42  40 2.91-04
  43  40 4.38-18
  44  40 8.58-12
  45  40 6.13-16
  46  40 9.49-06
  47  40 1.00-30
  48  40 3.42-04
  49  40 1.89-18
  50  40 1.05-12
  51  40 3.37-12
  52  40 3.44+05
  53  40 9.73+03
  54  40 3.62+03
  55  40 2.24-11
  56  40 2.03+03
  57  40 5.52+04
  42  41 3.85-07
  43  41 9.39+00
  44  41 9.87+01
  45  41 4.21+02
  46  41 1.84-05
  47  41 1.00-30
  48  41 3.70-04
  49  41 1.14-03
  50  41 9.38+03
  51  41 5.17+04
  52  41 2.51-12
  53  41 4.28-13
  54  41 1.82+05
  55  41 1.72+04
  56  41 1.78-01
  57  41 1.25-09
  43  42 1.63-14
  44  42 1.63+01
  45  42 4.10-15
  46  42 4.22-04
  47  42 2.62-16
  48  42 1.44-04
  49  42 7.98-05
  50  42 2.27-12
  51  42 3.73+02
  52  42 4.09-12
  53  42 1.34+05
  54  42 3.83+03
  55  42 3.26+03
  56  42 3.33+04
  57  42 1.33+04
  44  43 1.37-07
  45  43 2.21-09
  46  43 6.40+01
  47  43 2.39-05
  48  43 8.72-15
  49  43 6.56+00
  50  43 6.67-08
  51  43 1.29-07
  52  43 2.08-24
  53  43 1.96-18
  54  43 4.15-07
  55  43 1.70-06
  56  43 2.09-07
  57  43 4.04-19
  45  44 1.07-10
  46  44 4.02+00
  47  44 3.45-06
  48  44 3.10+01
  49  44 4.09+00
  50  44 1.15-07
  51  44 1.15-07
  52  44 1.95-18
  53  44 1.72-07
  54  44 1.39-06
  55  44 7.48-07
  56  44 1.71-07
  57  44 4.86-08
  46  45 8.40-02
  47  45 1.82-04
  48  45 1.14-12
  49  45 1.16+02
  50  45 5.27-06
  51  45 3.17-06
  52  45 1.23-22
  53  45 3.03-21
  54  45 1.17-06
  55  45 5.04-07
  56  45 1.88-10
  57  45 1.81-18
  47  46 1.00-30
  48  46 1.05-05
  49  46 3.06-04
  50  46 7.57+02
  51  46 3.30+01
  52  46 3.14-14
  53  46 7.32-11
  54  46 5.72+02
  55  46 1.12+04
  56  46 4.68+04
  57  46 1.58-11
  48  47 6.84-21
  49  47 2.22+00
  50  47 1.00-30
  51  47 1.87-07
  52  47 1.00-30
  53  47 2.23-24
  54  47 1.00-30
  55  47 5.15-07
  56  47 1.00-30
  57  47 1.87-24
  49  48 8.56-09
  50  48 3.07-14
  51  48 2.88+02
  52  48 2.19-11
  53  48 2.63+03
  54  48 5.05+03
  55  48 1.53+02
  56  48 7.58+01
  57  48 2.30+04
  50  49 3.21+01
  51  49 2.39+02
  52  49 1.00-30
  53  49 1.65-17
  54  49 2.32-13
  55  49 1.11+03
  56  49 6.34-13
  57  49 3.50-18
  51  50 2.69-11
  52  50 1.00-30
  53  50 1.00-30
  54  50 7.30-11
  55  50 6.82-07
  56  50 2.79-10
  57  50 1.74-27
  52  51 1.00-30
  53  51 2.78-16
  54  51 7.67-07
  55  51 6.45-08
  56  51 5.52-10
  57  51 3.16-10
  53  52 1.96-13
  54  52 1.80-12
  55  52 6.83-30
  56  52 2.91-11
  57  52 6.23-07
  54  53 3.15-12
  55  53 2.06-12
  56  53 6.39-07
  57  53 1.56-08
  55  54 4.25-12
  56  54 3.67-09
  57  54 8.13-08
  56  55 6.95-08
  57  55 9.23-13
  57  56 7.86-14
